fecha,anio,mes_numero,dia_semana,es_fin_de_semana,canal,categoria,unidades_vendidas,ventas_netas,margen_total,media_movil_7d_unidades,media_movil_30d_unidades,prediccion_naive_proximo_dia,tendencia_ventas
2024-06-29,2024,6,6,True,Shein,Moda Mujer,3,267.21,56.31,5.428571,6.133333,5.428571,Tendencia decreciente
2024-06-30,2024,6,7,True,Shein,Moda Mujer,4,368.16,95.85,4.714285,6.166666,4.714285,Tendencia decreciente
2024-07-01,2024,7,1,False,Shein,Moda Mujer,4,368.16,95.85,4.285714,6.233333,4.285714,Tendencia decreciente
2024-07-02,2024,7,2,False,Shein,Moda Mujer,2,203.12,64.23,3.857142,6.3,3.857142,Tendencia decreciente
2024-07-03,2024,7,3,False,Shein,Moda Mujer,2,203.12,64.23,3.428571,6.333333,3.428571,Tendencia decreciente
2024-07-04,2024,7,4,False,Shein,Moda Mujer,2,203.12,64.23,3.0,6.333333,3.0,Tendencia decreciente
2024-07-05,2024,7,5,False,Shein,Moda Mujer,1,100.95,39.54,2.857142,6.333333,2.857142,Tendencia decreciente
2024-07-06,2024,7,6,True,Shein,Moda Mujer,1,100.95,39.54,2.571428,6.266666,2.571428,Tendencia decreciente
2025-06-04,2025,6,3,False,Web Propia,Accesorios,6,429.76,225.67,3.285714,3.9,3.285714,Tendencia decreciente
2025-06-05,2025,6,4,False,Web Propia,Accesorios,6,439.41,235.2,4.0,3.9,4.0,Tendencia estable
2025-06-06,2025,6,5,False,Web Propia,Accesorios,6,443.28,239.02,4.714285,3.866666,4.714285,Tendencia creciente
2025-06-07,2025,6,6,True,Web Propia,Accesorios,5,277.18,134.73,5.428571,3.833333,5.428571,Tendencia creciente
2025-06-08,2025,6,7,True,Web Propia,Accesorios,8,556.04,284.99,5.428571,3.8,5.428571,Tendencia creciente
2025-06-09,2025,6,1,False,Web Propia,Accesorios,8,557.97,286.89,5.857142,3.8,5.857142,Tendencia creciente
2025-06-10,2025,6,2,False,Web Propia,Accesorios,8,553.14,282.12,6.285714,3.8,6.285714,Tendencia creciente
2025-06-11,2025,6,3,False,Web Propia,Accesorios,7,471.06,252.37,6.714285,3.866666,6.714285,Tendencia creciente
2025-06-12,2025,6,4,False,Web Propia,Accesorios,6,596.63,299.61,6.857142,3.9,6.857142,Tendencia creciente
2025-06-13,2025,6,5,False,Web Propia,Accesorios,6,596.63,299.61,6.857142,3.9,6.857142,Tendencia creciente
2025-06-14,2025,6,6,True,Web Propia,Accesorios,6,596.63,299.61,6.857142,3.9,6.857142,Tendencia creciente
2025-06-15,2025,6,7,True,Web Propia,Accesorios,5,456.32,213.73,7.0,3.966666,7.0,Tendencia creciente
2025-06-16,2025,6,1,False,Web Propia,Accesorios,5,456.32,213.73,6.571428,4.0,6.571428,Tendencia creciente
2025-06-17,2025,6,2,False,Web Propia,Accesorios,5,456.32,213.73,6.142857,4.066666,6.142857,Tendencia creciente
2025-06-18,2025,6,3,False,Web Propia,Accesorios,5,456.32,213.73,5.714285,4.133333,5.714285,Tendencia creciente
2025-06-19,2025,6,4,False,Web Propia,Accesorios,5,447.92,183.21,5.428571,4.2,5.428571,Tendencia creciente
2025-06-20,2025,6,5,False,Web Propia,Accesorios,5,447.92,183.21,5.285714,4.266666,5.285714,Tendencia creciente
2025-06-21,2025,6,6,True,Web Propia,Accesorios,5,447.92,183.21,5.142857,4.4,5.142857,Tendencia creciente
2025-06-22,2025,6,7,True,Web Propia,Accesorios,6,559.0,247.31,5.0,4.533333,5.0,Tendencia creciente
2025-06-23,2025,6,1,False,Web Propia,Accesorios,4,368.08,170.54,5.142857,4.7,5.142857,Tendencia estable
2025-06-24,2025,6,2,False,Web Propia,Accesorios,4,370.69,173.12,5.0,4.8,5.0,Tendencia estable
2025-06-25,2025,6,3,False,Web Propia,Accesorios,6,522.24,232.37,4.857142,4.9,4.857142,Tendencia estable
2025-06-26,2025,6,4,False,Web Propia,Accesorios,6,524.86,234.96,5.0,5.066666,5.0,Tendencia estable
2025-06-27,2025,6,5,False,Web Propia,Accesorios,6,506.56,216.89,5.142857,5.2,5.142857,Tendencia estable
2025-06-28,2025,6,6,True,Web Propia,Accesorios,8,711.99,346.12,5.285714,5.366666,5.285714,Tendencia estable
2025-06-29,2025,6,7,True,Web Propia,Accesorios,8,717.22,351.28,5.714285,5.6,5.714285,Tendencia estable
2025-06-30,2025,6,1,False,Web Propia,Accesorios,5,448.46,233.23,6.0,5.833333,6.0,Tendencia estable
2025-07-01,2025,7,2,False,Web Propia,Accesorios,7,596.88,304.87,6.142857,5.833333,6.142857,Tendencia estable
2025-07-02,2025,7,3,False,Web Propia,Accesorios,7,593.31,301.35,6.571428,5.9,6.571428,Tendencia creciente
2025-07-03,2025,7,4,False,Web Propia,Accesorios,7,588.02,296.13,6.714285,5.966666,6.714285,Tendencia creciente
2025-07-04,2025,7,5,False,Web Propia,Accesorios,8,761.51,401.29,6.857142,6.033333,6.857142,Tendencia creciente
2025-02-11,2025,2,2,False,Miravia,Moda Mujer,4,291.5,97.33,4.857142,3.933333,4.857142,Tendencia creciente
2025-02-12,2025,2,3,False,Miravia,Moda Mujer,3,245.91,90.51,4.571428,3.933333,4.571428,Tendencia creciente
2025-02-13,2025,2,4,False,Miravia,Moda Mujer,3,248.83,93.08,4.142857,3.933333,4.142857,Tendencia estable
2025-02-14,2025,2,5,False,Miravia,Moda Mujer,3,234.25,80.25,3.714285,3.933333,3.714285,Tendencia estable
2025-02-15,2025,2,6,True,Miravia,Moda Mujer,1,74.84,28.06,3.571428,3.933333,3.571428,Tendencia estable
2025-02-16,2025,2,7,True,Miravia,Moda Mujer,2,103.22,38.68,3.142857,3.833333,3.142857,Tendencia decreciente
2025-02-17,2025,2,1,False,Miravia,Moda Mujer,2,103.22,38.68,2.857142,3.766666,2.857142,Tendencia decreciente
2025-02-18,2025,2,2,False,Miravia,Moda Mujer,2,103.22,38.68,2.571428,3.666666,2.571428,Tendencia decreciente
2025-02-19,2025,2,3,False,Miravia,Moda Mujer,4,215.49,67.51,2.285714,3.566666,2.285714,Tendencia decreciente
2025-02-20,2025,2,4,False,Miravia,Moda Mujer,5,234.29,73.0,2.428571,3.566666,2.428571,Tendencia decreciente
2025-02-21,2025,2,5,False,Miravia,Moda Mujer,5,237.21,75.57,2.714285,3.6,2.714285,Tendencia decreciente
2025-02-22,2025,2,6,True,Miravia,Moda Mujer,5,238.37,76.59,3.0,3.7,3.0,Tendencia decreciente
2025-02-23,2025,2,7,True,Miravia,Moda Mujer,5,234.87,73.51,3.571428,3.766666,3.571428,Tendencia estable
2025-02-24,2025,2,1,False,Miravia,Moda Mujer,5,240.12,78.13,4.0,3.833333,4.0,Tendencia estable
2025-02-25,2025,2,2,False,Miravia,Moda Mujer,5,240.7,78.64,4.428571,3.9,4.428571,Tendencia creciente
2025-02-26,2025,2,3,False,Miravia,Moda Mujer,6,350.62,125.03,4.857142,3.966666,4.857142,Tendencia creciente
2025-02-27,2025,2,4,False,Miravia,Moda Mujer,4,251.05,89.55,5.142857,4.033333,5.142857,Tendencia creciente
2025-02-28,2025,2,5,False,Miravia,Moda Mujer,4,232.14,72.91,5.0,4.033333,5.0,Tendencia creciente
2025-03-01,2025,3,6,True,Miravia,Moda Mujer,4,243.15,82.6,4.857142,4.066666,4.857142,Tendencia creciente
2025-03-02,2025,3,7,True,Miravia,Moda Mujer,4,249.3,88.01,4.714285,4.1,4.714285,Tendencia creciente
2025-03-03,2025,3,1,False,Miravia,Moda Mujer,2,120.33,44.49,4.571428,4.133333,4.571428,Tendencia creciente
2025-03-04,2025,3,2,False,Miravia,Moda Mujer,1,122.5,57.45,4.142857,4.066666,4.142857,Tendencia estable
2025-03-05,2025,3,3,False,Miravia,Moda Mujer,1,125.29,59.91,3.571428,3.966666,3.571428,Tendencia estable
2025-03-06,2025,3,4,False,Miravia,Moda Mujer,2,156.54,72.08,2.857142,3.8,2.857142,Tendencia decreciente
2025-03-07,2025,3,5,False,Miravia,Moda Mujer,4,230.02,95.32,2.571428,3.666666,2.571428,Tendencia decreciente
2025-03-08,2025,3,6,True,Miravia,Moda Mujer,4,243.0,106.75,2.571428,3.6,2.571428,Tendencia decreciente
2025-03-09,2025,3,7,True,Miravia,Moda Mujer,4,233.15,98.08,2.571428,3.533333,2.571428,Tendencia decreciente
2025-03-10,2025,3,1,False,Miravia,Moda Mujer,3,109.55,39.66,2.571428,3.533333,2.571428,Tendencia decreciente
2025-03-11,2025,3,2,False,Miravia,Moda Mujer,3,127.9,55.81,2.714285,3.5,2.714285,Tendencia decreciente
2025-03-12,2025,3,3,False,Miravia,Moda Mujer,3,129.94,57.6,3.0,3.466666,3.0,Tendencia decreciente
2025-03-13,2025,3,4,False,Miravia,Moda Mujer,4,159.28,68.11,3.285714,3.433333,3.285714,Tendencia estable
2025-03-14,2025,3,5,False,Miravia,Moda Mujer,4,162.34,70.81,3.571428,3.433333,3.571428,Tendencia estable
2025-04-16,2025,4,3,False,Shein,Moda Hombre,6,381.24,104.22,8.142857,8.133333,8.142857,Tendencia estable
2025-04-17,2025,4,4,False,Shein,Moda Hombre,6,381.24,104.22,8.142857,8.166666,8.142857,Tendencia estable
2025-04-18,2025,4,5,False,Shein,Moda Hombre,6,302.07,73.43,8.0,8.2,8.0,Tendencia estable
2025-04-19,2025,4,6,True,Shein,Moda Hombre,7,378.0,101.81,7.428571,8.233333,7.428571,Tendencia estable
2025-04-20,2025,4,7,True,Shein,Moda Hombre,6,290.08,82.22,7.142857,8.3,7.142857,Tendencia decreciente
2025-04-21,2025,4,1,False,Shein,Moda Hombre,5,240.37,72.34,6.714285,8.333333,6.714285,Tendencia decreciente
2025-04-22,2025,4,2,False,Shein,Moda Hombre,5,240.37,72.34,6.285714,8.333333,6.285714,Tendencia decreciente
2025-04-23,2025,4,3,False,Shein,Moda Hombre,2,85.24,26.69,5.857142,8.2,5.857142,Tendencia decreciente
2025-04-24,2025,4,4,False,Shein,Moda Hombre,2,85.24,26.69,5.285714,7.9,5.285714,Tendencia decreciente
2025-04-25,2025,4,5,False,Shein,Moda Hombre,2,85.24,26.69,4.714285,7.6,4.714285,Tendencia decreciente
2025-04-26,2025,4,6,True,Shein,Moda Hombre,2,85.24,26.69,4.142857,7.333333,4.142857,Tendencia decreciente
2025-04-27,2025,4,7,True,Shein,Moda Hombre,3,165.66,58.52,3.428571,7.066666,3.428571,Tendencia decreciente
2025-04-28,2025,4,1,False,Shein,Moda Hombre,5,284.8,103.55,3.0,6.833333,3.0,Tendencia decreciente
2025-04-29,2025,4,2,False,Shein,Moda Hombre,5,361.53,130.9,3.0,6.666666,3.0,Tendencia decreciente
2025-04-30,2025,4,3,False,Shein,Moda Hombre,5,361.53,130.9,3.0,6.5,3.0,Tendencia decreciente
2025-05-01,2025,5,4,False,Shein,Moda Hombre,4,285.6,102.52,3.428571,6.3,3.428571,Tendencia decreciente
2025-05-02,2025,5,5,False,Shein,Moda Hombre,4,285.6,102.52,3.714285,6.1,3.714285,Tendencia decreciente
2025-05-03,2025,5,6,True,Shein,Moda Hombre,4,285.6,102.52,4.0,5.9,4.0,Tendencia decreciente
2025-05-04,2025,5,7,True,Shein,Moda Hombre,4,285.6,102.52,4.285714,5.666666,4.285714,Tendencia decreciente
2025-05-05,2025,5,1,False,Shein,Moda Hombre,5,355.56,124.21,4.428571,5.533333,4.428571,Tendencia decreciente
2025-05-06,2025,5,2,False,Shein,Moda Hombre,5,355.56,124.21,4.428571,5.466666,4.428571,Tendencia decreciente
2025-05-07,2025,5,3,False,Shein,Moda Hombre,5,355.56,124.21,4.428571,5.4,4.428571,Tendencia decreciente
2025-05-08,2025,5,4,False,Shein,Moda Hombre,5,355.56,124.21,4.428571,5.366666,4.428571,Tendencia decreciente
2025-05-09,2025,5,5,False,Shein,Moda Hombre,6,436.9,145.99,4.571428,5.333333,4.571428,Tendencia decreciente
2025-05-10,2025,5,6,True,Shein,Moda Hombre,5,382.86,124.5,4.857142,5.333333,4.857142,Tendencia estable
2025-05-11,2025,5,7,True,Shein,Moda Hombre,4,298.3,100.02,5.0,5.266666,5.0,Tendencia estable
2025-05-12,2025,5,1,False,Shein,Moda Hombre,5,351.5,91.23,5.0,5.066666,5.0,Tendencia estable
2025-05-13,2025,5,2,False,Shein,Moda Hombre,5,342.63,84.21,5.0,4.933333,5.0,Tendencia estable
2025-05-14,2025,5,3,False,Shein,Moda Hombre,5,339.67,81.87,5.0,4.8,5.0,Tendencia estable
2025-05-15,2025,5,4,False,Shein,Moda Hombre,5,350.02,90.06,5.0,4.7,5.0,Tendencia estable
2025-05-16,2025,5,5,False,Shein,Moda Hombre,5,376.95,98.72,5.0,4.6,5.0,Tendencia estable
2025-05-17,2025,5,6,True,Shein,Moda Hombre,5,381.38,102.22,4.857142,4.566666,4.857142,Tendencia estable
2025-07-05,2025,7,6,True,Web Propia,Accesorios,8,767.69,407.4,7.142857,6.1,7.142857,Tendencia creciente
2025-07-06,2025,7,7,True,Web Propia,Accesorios,6,605.54,337.68,7.142857,6.166666,7.142857,Tendencia creciente
2025-07-07,2025,7,1,False,Web Propia,Accesorios,6,598.12,330.35,6.857142,6.166666,6.857142,Tendencia creciente
2025-07-08,2025,7,2,False,Web Propia,Accesorios,6,609.25,341.34,7.0,6.2,7.0,Tendencia creciente
2025-07-09,2025,7,3,False,Web Propia,Accesorios,6,610.48,342.55,6.857142,6.133333,6.857142,Tendencia creciente
2025-07-10,2025,7,4,False,Web Propia,Accesorios,4,415.03,223.18,6.714285,6.066666,6.714285,Tendencia creciente
2025-07-11,2025,7,5,False,Web Propia,Accesorios,4,416.89,225.02,6.285714,5.933333,6.285714,Tendencia estable
2025-07-12,2025,7,6,True,Web Propia,Accesorios,4,376.94,202.72,5.714285,5.833333,5.714285,Tendencia estable
2025-07-13,2025,7,7,True,Web Propia,Accesorios,3,321.33,185.75,5.142857,5.766666,5.142857,Tendencia decreciente
2025-07-14,2025,7,1,False,Web Propia,Accesorios,3,321.33,185.75,4.714285,5.666666,4.714285,Tendencia decreciente
2025-07-15,2025,7,2,False,Web Propia,Accesorios,3,321.33,185.75,4.285714,5.566666,4.285714,Tendencia decreciente
2025-07-16,2025,7,3,False,Web Propia,Accesorios,1,28.11,7.94,3.857142,5.5,3.857142,Tendencia decreciente
2025-07-17,2025,7,4,False,Web Propia,Accesorios,1,28.11,7.94,3.142857,5.366666,3.142857,Tendencia decreciente
2025-07-18,2025,7,5,False,Web Propia,Accesorios,1,28.11,7.94,2.714285,5.233333,2.714285,Tendencia decreciente
2025-07-19,2025,7,6,True,Web Propia,Accesorios,1,28.11,7.94,2.285714,5.1,2.285714,Tendencia decreciente
2025-07-20,2025,7,7,True,Web Propia,Accesorios,1,28.11,7.94,1.857142,4.966666,1.857142,Tendencia decreciente
2025-07-21,2025,7,1,False,Web Propia,Accesorios,1,28.11,7.94,1.571428,4.833333,1.571428,Tendencia decreciente
2025-07-22,2025,7,2,False,Web Propia,Accesorios,2,174.82,93.08,1.285714,4.7,1.285714,Tendencia decreciente
2025-07-23,2025,7,3,False,Web Propia,Accesorios,1,146.71,85.14,1.142857,4.566666,1.142857,Tendencia decreciente
2025-07-24,2025,7,4,False,Web Propia,Accesorios,1,146.71,85.14,1.142857,4.466666,1.142857,Tendencia decreciente
2025-07-25,2025,7,5,False,Web Propia,Accesorios,1,146.71,85.14,1.142857,4.366666,1.142857,Tendencia decreciente
2025-07-26,2025,7,6,True,Web Propia,Accesorios,5,292.94,143.24,1.142857,4.2,1.142857,Tendencia decreciente
2025-07-27,2025,7,7,True,Web Propia,Accesorios,5,303.41,153.58,1.714285,4.166666,1.714285,Tendencia decreciente
2025-07-28,2025,7,1,False,Web Propia,Accesorios,5,307.59,157.71,2.285714,4.133333,2.285714,Tendencia decreciente
2025-07-29,2025,7,2,False,Web Propia,Accesorios,5,295.03,145.3,2.857142,4.033333,2.857142,Tendencia decreciente
2025-07-30,2025,7,3,False,Web Propia,Accesorios,6,447.44,243.13,3.285714,3.933333,3.285714,Tendencia decreciente
2025-07-31,2025,7,4,False,Web Propia,Accesorios,6,449.53,245.19,4.0,3.966666,4.0,Tendencia estable
2025-08-01,2025,8,5,False,Web Propia,Accesorios,6,444.29,240.02,4.714285,3.933333,4.714285,Tendencia creciente
2025-08-02,2025,8,6,True,Web Propia,Accesorios,5,300.73,157.99,5.428571,3.9,5.428571,Tendencia creciente
2025-08-03,2025,8,7,True,Web Propia,Accesorios,8,551.22,280.22,5.428571,3.833333,5.428571,Tendencia creciente
2025-08-04,2025,8,1,False,Web Propia,Accesorios,8,540.75,269.88,5.857142,3.833333,5.857142,Tendencia creciente
2024-07-07,2024,7,7,True,Shein,Moda Mujer,2,203.71,62.85,2.285714,6.2,2.285714,Tendencia decreciente
2024-07-08,2024,7,1,False,Shein,Moda Mujer,4,233.09,62.51,2.0,6.133333,2.0,Tendencia decreciente
2024-07-09,2024,7,2,False,Shein,Moda Mujer,4,231.45,61.22,2.0,6.133333,2.0,Tendencia decreciente
2024-07-10,2024,7,3,False,Shein,Moda Mujer,4,232.43,61.99,2.285714,6.133333,2.285714,Tendencia decreciente
2024-07-11,2024,7,4,False,Shein,Moda Mujer,3,132.14,22.97,2.571428,6.033333,2.571428,Tendencia decreciente
2024-07-12,2024,7,5,False,Shein,Moda Mujer,3,128.87,20.38,2.714285,5.9,2.714285,Tendencia decreciente
2024-07-13,2024,7,6,True,Shein,Moda Mujer,5,222.34,34.25,3.0,5.7,3.0,Tendencia decreciente
2024-07-14,2024,7,7,True,Shein,Moda Mujer,5,217.78,30.65,3.571428,5.566666,3.571428,Tendencia decreciente
2024-07-15,2024,7,1,False,Shein,Moda Mujer,5,221.04,33.23,4.0,5.366666,4.0,Tendencia decreciente
2024-07-16,2024,7,2,False,Shein,Moda Mujer,6,289.65,49.97,4.142857,5.133333,4.142857,Tendencia decreciente
2024-07-17,2024,7,3,False,Shein,Moda Mujer,6,285.74,46.89,4.428571,4.966666,4.428571,Tendencia decreciente
2024-07-18,2024,7,4,False,Shein,Moda Mujer,6,291.61,51.53,4.714285,4.8,4.714285,Tendencia estable
2024-07-19,2024,7,5,False,Shein,Moda Mujer,3,160.13,29.08,5.142857,4.633333,5.142857,Tendencia creciente
2024-07-20,2024,7,6,True,Shein,Moda Mujer,3,160.13,29.08,5.142857,4.4,5.142857,Tendencia creciente
2024-07-21,2024,7,7,True,Shein,Moda Mujer,3,160.13,29.08,4.857142,4.166666,4.857142,Tendencia creciente
2024-07-22,2024,7,1,False,Shein,Moda Mujer,3,160.13,29.08,4.571428,3.966666,4.571428,Tendencia creciente
2024-07-23,2024,7,2,False,Shein,Moda Mujer,3,160.13,29.08,4.285714,3.8,4.285714,Tendencia creciente
2024-07-24,2024,7,3,False,Shein,Moda Mujer,4,171.12,29.09,3.857142,3.666666,3.857142,Tendencia estable
2024-07-25,2024,7,4,False,Shein,Moda Mujer,2,78.69,16.04,3.571428,3.566666,3.571428,Tendencia estable
2024-07-26,2024,7,5,False,Shein,Moda Mujer,2,78.95,16.24,3.0,3.466666,3.0,Tendencia decreciente
2024-07-27,2024,7,6,True,Shein,Moda Mujer,2,77.65,15.22,2.857142,3.366666,2.857142,Tendencia decreciente
2024-07-28,2024,7,7,True,Shein,Moda Mujer,1,10.6,-0.3,2.714285,3.333333,2.714285,Tendencia decreciente
2024-07-29,2024,7,1,False,Shein,Moda Mujer,2,104.22,18.86,2.428571,3.266666,2.428571,Tendencia decreciente
2024-07-30,2024,7,2,False,Shein,Moda Mujer,2,105.52,19.88,2.285714,3.233333,2.285714,Tendencia decreciente
2024-07-31,2024,7,3,False,Shein,Moda Mujer,3,223.57,63.31,2.142857,3.166666,2.142857,Tendencia decreciente
2024-08-01,2024,8,4,False,Shein,Moda Mujer,3,222.02,62.09,2.0,3.133333,2.0,Tendencia decreciente
2024-08-02,2024,8,5,False,Shein,Moda Mujer,3,224.35,63.93,2.142857,3.166666,2.142857,Tendencia decreciente
2024-08-03,2024,8,6,True,Shein,Moda Mujer,4,260.96,76.1,2.285714,3.2,2.285714,Tendencia decreciente
2024-08-04,2024,8,7,True,Shein,Moda Mujer,4,301.51,82.75,2.571428,3.266666,2.571428,Tendencia decreciente
2024-08-05,2024,8,1,False,Shein,Moda Mujer,7,410.07,109.72,3.0,3.366666,3.0,Tendencia decreciente
2024-08-06,2024,8,2,False,Shein,Moda Mujer,7,410.07,109.72,3.714285,3.566666,3.714285,Tendencia estable
2024-08-07,2024,8,3,False,Shein,Moda Mujer,9,493.84,136.78,4.428571,3.733333,4.428571,Tendencia creciente
2025-08-05,2025,8,2,False,Web Propia,Accesorios,8,542.84,271.95,6.285714,3.833333,6.285714,Tendencia creciente
2025-08-06,2025,8,3,False,Web Propia,Accesorios,7,456.99,238.47,6.714285,3.9,6.714285,Tendencia creciente
2025-08-07,2025,8,4,False,Web Propia,Accesorios,6,593.04,296.06,6.857142,3.933333,6.857142,Tendencia creciente
2025-08-08,2025,8,5,False,Web Propia,Accesorios,6,593.04,296.06,6.857142,3.933333,6.857142,Tendencia creciente
2025-08-09,2025,8,6,True,Web Propia,Accesorios,6,593.04,296.06,6.857142,3.933333,6.857142,Tendencia creciente
2025-08-10,2025,8,7,True,Web Propia,Accesorios,5,459.48,216.85,7.0,4.0,7.0,Tendencia creciente
2025-08-11,2025,8,1,False,Web Propia,Accesorios,5,459.48,216.85,6.571428,4.033333,6.571428,Tendencia creciente
2025-08-12,2025,8,2,False,Web Propia,Accesorios,5,459.48,216.85,6.142857,4.066666,6.142857,Tendencia creciente
2025-08-13,2025,8,3,False,Web Propia,Accesorios,5,459.48,216.85,5.714285,4.133333,5.714285,Tendencia creciente
2025-08-14,2025,8,4,False,Web Propia,Accesorios,5,451.38,186.63,5.428571,4.2,5.428571,Tendencia creciente
2025-08-15,2025,8,5,False,Web Propia,Accesorios,5,451.38,186.63,5.285714,4.266666,5.285714,Tendencia creciente
2025-08-16,2025,8,6,True,Web Propia,Accesorios,5,451.38,186.63,5.142857,4.4,5.142857,Tendencia creciente
2025-08-17,2025,8,7,True,Web Propia,Accesorios,6,553.48,241.86,5.0,4.533333,5.0,Tendencia creciente
2025-08-18,2025,8,1,False,Web Propia,Accesorios,4,324.97,127.97,5.142857,4.7,5.142857,Tendencia estable
2025-08-19,2025,8,2,False,Web Propia,Accesorios,4,337.42,140.27,5.0,4.8,5.0,Tendencia estable
2025-08-20,2025,8,3,False,Web Propia,Accesorios,6,498.7,209.13,4.857142,4.9,4.857142,Tendencia estable
2025-08-21,2025,8,4,False,Web Propia,Accesorios,6,483.76,194.38,5.0,5.066666,5.0,Tendencia estable
2025-08-22,2025,8,5,False,Web Propia,Accesorios,6,506.17,216.51,5.142857,5.2,5.142857,Tendencia estable
2025-08-23,2025,8,6,True,Web Propia,Accesorios,6,508.66,218.97,5.285714,5.366666,5.285714,Tendencia estable
2025-08-24,2025,8,7,True,Web Propia,Accesorios,8,711.17,345.31,5.428571,5.533333,5.428571,Tendencia estable
2025-08-25,2025,8,1,False,Web Propia,Accesorios,8,714.91,349.0,5.714285,5.766666,5.714285,Tendencia estable
2025-08-26,2025,8,2,False,Web Propia,Accesorios,7,588.68,296.79,6.285714,5.866666,6.285714,Tendencia estable
2025-08-27,2025,8,3,False,Web Propia,Accesorios,7,578.57,286.8,6.714285,5.933333,6.714285,Tendencia creciente
2025-08-28,2025,8,4,False,Web Propia,Accesorios,7,574.02,282.31,6.857142,6.0,6.857142,Tendencia creciente
2025-08-29,2025,8,5,False,Web Propia,Accesorios,8,800.67,439.97,7.0,6.066666,7.0,Tendencia creciente
2025-08-30,2025,8,6,True,Web Propia,Accesorios,8,801.84,441.13,7.285714,6.133333,7.285714,Tendencia creciente
2025-08-31,2025,8,7,True,Web Propia,Accesorios,8,798.9,438.23,7.571428,6.2,7.571428,Tendencia creciente
2025-09-01,2025,9,1,False,Web Propia,Accesorios,6,644.37,376.02,7.571428,6.266666,7.571428,Tendencia creciente
2025-09-02,2025,9,2,False,Web Propia,Accesorios,6,645.54,377.18,7.285714,6.3,7.285714,Tendencia creciente
2025-09-03,2025,9,3,False,Web Propia,Accesorios,6,639.67,371.38,7.142857,6.233333,7.142857,Tendencia creciente
2025-09-04,2025,9,4,False,Web Propia,Accesorios,4,432.1,240.05,7.0,6.166666,7.0,Tendencia creciente
2025-09-05,2025,9,5,False,Miravia,Infantil,1,49.99,14.58,3.0,1.633333,3.0,Tendencia creciente
2025-09-06,2025,9,6,True,Miravia,Infantil,1,49.99,14.58,2.714285,1.633333,2.714285,Tendencia creciente
2025-09-07,2025,9,7,True,Miravia,Infantil,2,86.47,26.76,2.428571,1.633333,2.428571,Tendencia creciente
2025-09-08,2025,9,1,False,Miravia,Infantil,1,36.48,12.18,2.285714,1.666666,2.285714,Tendencia creciente
2025-09-09,2025,9,2,False,Miravia,Infantil,1,36.48,12.18,2.0,1.666666,2.0,Tendencia creciente
2025-09-10,2025,9,3,False,Miravia,Infantil,1,36.48,12.18,1.714285,1.666666,1.714285,Tendencia estable
2025-09-11,2025,9,4,False,Miravia,Infantil,1,36.48,12.18,1.428571,1.666666,1.428571,Tendencia decreciente
2025-09-12,2025,9,5,False,Miravia,Infantil,1,36.48,12.18,1.142857,1.666666,1.142857,Tendencia decreciente
2025-09-13,2025,9,6,True,Miravia,Infantil,1,36.48,12.18,1.142857,1.666666,1.142857,Tendencia decreciente
2025-09-14,2025,9,7,True,Miravia,Infantil,1,36.48,12.18,1.142857,1.666666,1.142857,Tendencia decreciente
2025-09-15,2025,9,1,False,Miravia,Infantil,1,36.48,12.18,1.0,1.666666,1.0,Tendencia decreciente
2025-09-16,2025,9,2,False,Miravia,Infantil,1,36.48,12.18,1.0,1.666666,1.0,Tendencia decreciente
